ParticipantName	MediaName	FixationIndex	SaccadeIndex	GazeEventType	GazeEventDuration	FixationPointX..MCSpx.	FixationPointY..MCSpx.	SaccadicAmplitude	AOI.color.key.Hit	AOI.H.1...leak.Hit	AOI.H.2.Hit	AOI.H.3.Hit	AOI.H.4.Hit	AOI.W.1...leak.Hit	AOI.W.2.Hit	AOI.W.3.Hit	AOI.W.4.Hit	AOI.W.5.Hit	AOI.D.Hit	AOI.D.2.Hit	AOI.D.3.Hit	AOI.D.4...sen_leak.Hit	AOI.leak.Hit
Senthil	dis5	NA	664	Saccade	50	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	NA	NA	Unclassified	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	NA	665	Saccade	67	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	NA	665	Saccade	67	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	NA	665	Saccade	67	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	NA	665	Saccade	67	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	365	NA	Fixation	117	1154	497	0.36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	365	NA	Fixation	117	1154	497	0.36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	365	NA	Fixation	117	1154	497	0.36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	365	NA	Fixation	117	1154	497	0.36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	365	NA	Fixation	117	1154	497	0.36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	365	NA	Fixation	117	1154	497	0.36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	365	NA	Fixation	117	1154	497	0.36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	NA	666	Saccade	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	NA	NA	Unclassified	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	NA	667	Saccade	33	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	NA	667	Saccade	33	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	366	NA	Fixation	67	1146	488	0.26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	366	NA	Fixation	67	1146	488	0.26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	366	NA	Fixation	67	1146	488	0.26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	366	NA	Fixation	67	1146	488	0.26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	NA	668	Saccade	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	367	NA	Fixation	133	1170	457	0.86	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Senthil	dis5	367	NA	Fixation	133	1170	457	0.86	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Senthil	dis5	367	NA	Fixation	133	1170	457	0.86	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Senthil	dis5	367	NA	Fixation	133	1170	457	0.86	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Senthil	dis5	367	NA	Fixation	133	1170	457	0.86	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Senthil	dis5	367	NA	Fixation	133	1170	457	0.86	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Senthil	dis5	367	NA	Fixation	133	1170	457	0.86	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Senthil	dis5	367	NA	Fixation	133	1170	457	0.86	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Senthil	dis5	NA	669	Saccade	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	NA	NA	Unclassified	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	NA	670	Saccade	33	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	NA	670	Saccade	33	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	NA	NA	Unclassified	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	NA	671	Saccade	50	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	NA	671	Saccade	50	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	NA	671	Saccade	50	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	NA	NA	Unclassified	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	NA	672	Saccade	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	NA	NA	Unclassified	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	NA	673	Saccade	67	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	NA	673	Saccade	67	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	NA	673	Saccade	67	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	NA	673	Saccade	67	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	368	NA	Fixation	67	1184	443	0.44	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Senthil	dis5	368	NA	Fixation	67	1184	443	0.44	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Senthil	dis5	368	NA	Fixation	67	1184	443	0.44	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Senthil	dis5	368	NA	Fixation	67	1184	443	0.44	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Senthil	dis5	NA	674	Saccade	67	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	NA	674	Saccade	67	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	NA	674	Saccade	67	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	NA	674	Saccade	67	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	369	NA	Fixation	67	1141	478	1.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	369	NA	Fixation	67	1141	478	1.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	369	NA	Fixation	67	1141	478	1.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	369	NA	Fixation	67	1141	478	1.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	NA	675	Saccade	83	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	NA	675	Saccade	83	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	NA	675	Saccade	83	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	NA	675	Saccade	83	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	NA	675	Saccade	83	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	370	NA	Fixation	50	1141	524	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	370	NA	Fixation	50	1141	524	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	370	NA	Fixation	50	1141	524	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	NA	676	Saccade	117	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	NA	676	Saccade	117	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	NA	676	Saccade	117	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	NA	676	Saccade	117	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	NA	676	Saccade	117	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	NA	676	Saccade	117	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	NA	676	Saccade	117	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	371	NA	Fixation	150	1151	487	0.84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	371	NA	Fixation	150	1151	487	0.84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	371	NA	Fixation	150	1151	487	0.84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	371	NA	Fixation	150	1151	487	0.84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	371	NA	Fixation	150	1151	487	0.84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	371	NA	Fixation	150	1151	487	0.84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	371	NA	Fixation	150	1151	487	0.84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	371	NA	Fixation	150	1151	487	0.84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	371	NA	Fixation	150	1151	487	0.84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	NA	677	Saccade	67	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	NA	677	Saccade	67	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	NA	677	Saccade	67	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	NA	677	Saccade	67	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	372	NA	Fixation	100	1359	500	4.49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Senthil	dis5	372	NA	Fixation	100	1359	500	4.49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Senthil	dis5	372	NA	Fixation	100	1359	500	4.49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Senthil	dis5	372	NA	Fixation	100	1359	500	4.49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Senthil	dis5	372	NA	Fixation	100	1359	500	4.49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Senthil	dis5	372	NA	Fixation	100	1359	500	4.49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Senthil	dis5	NA	678	Saccade	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	NA	NA	Unclassified	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	NA	679	Saccade	83	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	NA	679	Saccade	83	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	NA	679	Saccade	83	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	NA	679	Saccade	83	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	NA	679	Saccade	83	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	NA	NA	Unclassified	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	NA	680	Saccade	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	NA	NA	Unclassified	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	NA	681	Saccade	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	373	NA	Fixation	33	1569	514	4.38	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Senthil	dis5	373	NA	Fixation	33	1569	514	4.38	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Senthil	dis5	NA	682	Saccade	50	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	NA	682	Saccade	50	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	NA	682	Saccade	50	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	NA	NA	Unclassified	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	NA	683	Saccade	33	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	NA	683	Saccade	33	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	374	NA	Fixation	33	1575	492	0.48	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Senthil	dis5	374	NA	Fixation	33	1575	492	0.48	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Senthil	dis5	NA	684	Saccade	67	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	NA	684	Saccade	67	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	NA	684	Saccade	67	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	NA	684	Saccade	67	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	NA	NA	Unclassified	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	NA	685	Saccade	50	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	NA	685	Saccade	50	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	NA	685	Saccade	50	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	375	NA	Fixation	83	1581	502	0.24	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Senthil	dis5	375	NA	Fixation	83	1581	502	0.24	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Senthil	dis5	375	NA	Fixation	83	1581	502	0.24	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Senthil	dis5	375	NA	Fixation	83	1581	502	0.24	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Senthil	dis5	375	NA	Fixation	83	1581	502	0.24	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Senthil	dis5	NA	686	Saccade	50	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	NA	686	Saccade	50	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	NA	686	Saccade	50	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	376	NA	Fixation	83	1560	529	0.73	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Senthil	dis5	376	NA	Fixation	83	1560	529	0.73	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Senthil	dis5	376	NA	Fixation	83	1560	529	0.73	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Senthil	dis5	376	NA	Fixation	83	1560	529	0.73	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Senthil	dis5	376	NA	Fixation	83	1560	529	0.73	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Senthil	dis5	NA	687	Saccade	133	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	NA	687	Saccade	133	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	NA	687	Saccade	133	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	NA	687	Saccade	133	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	NA	687	Saccade	133	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	NA	687	Saccade	133	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	NA	687	Saccade	133	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	NA	687	Saccade	133	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	NA	NA	Unclassified	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	NA	688	Saccade	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	377	NA	Fixation	133	1454	543	2.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	377	NA	Fixation	133	1454	543	2.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	377	NA	Fixation	133	1454	543	2.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	377	NA	Fixation	133	1454	543	2.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	377	NA	Fixation	133	1454	543	2.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	377	NA	Fixation	133	1454	543	2.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	377	NA	Fixation	133	1454	543	2.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	377	NA	Fixation	133	1454	543	2.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	NA	689	Saccade	33	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	NA	689	Saccade	33	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	378	NA	Fixation	183	1291	545	3.45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Senthil	dis5	378	NA	Fixation	183	1291	545	3.45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Senthil	dis5	378	NA	Fixation	183	1291	545	3.45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Senthil	dis5	378	NA	Fixation	183	1291	545	3.45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Senthil	dis5	378	NA	Fixation	183	1291	545	3.45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Senthil	dis5	378	NA	Fixation	183	1291	545	3.45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Senthil	dis5	378	NA	Fixation	183	1291	545	3.45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Senthil	dis5	378	NA	Fixation	183	1291	545	3.45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Senthil	dis5	378	NA	Fixation	183	1291	545	3.45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Senthil	dis5	378	NA	Fixation	183	1291	545	3.45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Senthil	dis5	378	NA	Fixation	183	1291	545	3.45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Senthil	dis5	NA	690	Saccade	117	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	NA	690	Saccade	117	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	NA	690	Saccade	117	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	NA	690	Saccade	117	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	NA	690	Saccade	117	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	NA	690	Saccade	117	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	NA	690	Saccade	117	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	379	NA	Fixation	183	1088	597	4.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	379	NA	Fixation	183	1088	597	4.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	379	NA	Fixation	183	1088	597	4.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	379	NA	Fixation	183	1088	597	4.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	379	NA	Fixation	183	1088	597	4.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	379	NA	Fixation	183	1088	597	4.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	379	NA	Fixation	183	1088	597	4.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	379	NA	Fixation	183	1088	597	4.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	379	NA	Fixation	183	1088	597	4.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	379	NA	Fixation	183	1088	597	4.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	379	NA	Fixation	183	1088	597	4.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	NA	691	Saccade	117	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	NA	691	Saccade	117	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	NA	691	Saccade	117	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	NA	691	Saccade	117	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	NA	691	Saccade	117	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	NA	691	Saccade	117	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	NA	691	Saccade	117	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	380	NA	Fixation	33	884	591	4.48	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	380	NA	Fixation	33	884	591	4.48	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	NA	692	Saccade	100	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	NA	692	Saccade	100	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	NA	692	Saccade	100	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	NA	692	Saccade	100	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	NA	692	Saccade	100	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	NA	692	Saccade	100	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	NA	NA	Unclassified	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	NA	693	Saccade	33	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	NA	693	Saccade	33	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	NA	NA	Unclassified	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	NA	694	Saccade	50	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	NA	694	Saccade	50	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	NA	694	Saccade	50	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	381	NA	Fixation	33	1111	650	5.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	381	NA	Fixation	33	1111	650	5.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	NA	695	Saccade	83	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	NA	695	Saccade	83	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	NA	695	Saccade	83	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	NA	695	Saccade	83	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	NA	695	Saccade	83	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	382	NA	Fixation	33	1116	695	0.96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	382	NA	Fixation	33	1116	695	0.96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	NA	696	Saccade	33	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	NA	696	Saccade	33	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	383	NA	Fixation	33	1124	604	1.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	383	NA	Fixation	33	1124	604	1.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	NA	697	Saccade	50	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	NA	697	Saccade	50	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	NA	697	Saccade	50	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	384	NA	Fixation	217	1150	632	0.81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	384	NA	Fixation	217	1150	632	0.81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	384	NA	Fixation	217	1150	632	0.81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	384	NA	Fixation	217	1150	632	0.81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	384	NA	Fixation	217	1150	632	0.81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	384	NA	Fixation	217	1150	632	0.81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	384	NA	Fixation	217	1150	632	0.81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	dis5	384	NA	Fixation	217	1150	632	0.81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
