ParticipantName	MediaName	FixationIndex	SaccadeIndex	GazeEventType	GazeEventDuration	FixationPointX..MCSpx.	FixationPointY..MCSpx.	SaccadicAmplitude	AOI.color.key.Hit	AOI.B.1.Hit	AOI.B.2.Hit	AOI.B.3...leak.Hit	AOI.B.4.Hit	AOI.B.5.Hit	AOI.P.1.Hit	AOI.P.2.Hit	AOI.P.3.Hit	AOI.P.4...leak.Hit	AOI.J.1.Hit	AOI.J.2.Hit	AOI.J.3...sen_leak.Hit	AOI.J.4.Hit	AOI.leak.Hit
Keshav	job0	NA	211	Saccade	417	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	NA	211	Saccade	417	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	NA	211	Saccade	417	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	NA	211	Saccade	417	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	NA	211	Saccade	417	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	NA	211	Saccade	417	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	NA	211	Saccade	417	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	NA	211	Saccade	417	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	NA	211	Saccade	417	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	NA	211	Saccade	417	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	NA	211	Saccade	417	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	NA	211	Saccade	417	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	NA	211	Saccade	417	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	NA	211	Saccade	417	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	NA	211	Saccade	417	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	NA	211	Saccade	417	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	NA	211	Saccade	417	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	NA	211	Saccade	417	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	NA	NA	Unclassified	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	NA	212	Saccade	100	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	NA	212	Saccade	100	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	NA	212	Saccade	100	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	NA	212	Saccade	100	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	NA	212	Saccade	100	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	NA	212	Saccade	100	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	129	NA	Fixation	100	415	350	1.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	129	NA	Fixation	100	415	350	1.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	129	NA	Fixation	100	415	350	1.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	129	NA	Fixation	100	415	350	1.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	129	NA	Fixation	100	415	350	1.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	129	NA	Fixation	100	415	350	1.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	NA	213	Saccade	33	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	NA	213	Saccade	33	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	NA	NA	Unclassified	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	NA	214	Saccade	183	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	NA	214	Saccade	183	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	NA	214	Saccade	183	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	NA	214	Saccade	183	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	NA	214	Saccade	183	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	NA	214	Saccade	183	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	NA	214	Saccade	183	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	NA	214	Saccade	183	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	NA	214	Saccade	183	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	NA	214	Saccade	183	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	NA	214	Saccade	183	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	NA	NA	Unclassified	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	NA	215	Saccade	117	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	NA	215	Saccade	117	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	NA	215	Saccade	117	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	NA	215	Saccade	117	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	NA	215	Saccade	117	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	NA	215	Saccade	117	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	NA	215	Saccade	117	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	130	NA	Fixation	83	438	352	0.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	130	NA	Fixation	83	438	352	0.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	130	NA	Fixation	83	438	352	0.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	130	NA	Fixation	83	438	352	0.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	130	NA	Fixation	83	438	352	0.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	NA	216	Saccade	200	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	NA	216	Saccade	200	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	NA	216	Saccade	200	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	NA	216	Saccade	200	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	NA	216	Saccade	200	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	NA	216	Saccade	200	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	NA	216	Saccade	200	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	NA	216	Saccade	200	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	NA	216	Saccade	200	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	NA	216	Saccade	200	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	NA	216	Saccade	200	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	NA	216	Saccade	200	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	NA	NA	Unclassified	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	NA	217	Saccade	67	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	NA	217	Saccade	67	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	NA	217	Saccade	67	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	NA	217	Saccade	67	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	NA	NA	Unclassified	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	NA	218	Saccade	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	131	NA	Fixation	233	685	464	11.79	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Keshav	job0	131	NA	Fixation	233	685	464	11.79	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Keshav	job0	131	NA	Fixation	233	685	464	11.79	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Keshav	job0	131	NA	Fixation	233	685	464	11.79	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Keshav	job0	131	NA	Fixation	233	685	464	11.79	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Keshav	job0	131	NA	Fixation	233	685	464	11.79	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Keshav	job0	131	NA	Fixation	233	685	464	11.79	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Keshav	job0	131	NA	Fixation	233	685	464	11.79	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Keshav	job0	131	NA	Fixation	233	685	464	11.79	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Keshav	job0	131	NA	Fixation	233	685	464	11.79	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Keshav	job0	131	NA	Fixation	233	685	464	11.79	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Keshav	job0	131	NA	Fixation	233	685	464	11.79	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Keshav	job0	131	NA	Fixation	233	685	464	11.79	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Keshav	job0	131	NA	Fixation	233	685	464	11.79	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Keshav	job0	NA	219	Saccade	200	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	NA	219	Saccade	200	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	NA	219	Saccade	200	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	NA	219	Saccade	200	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	NA	219	Saccade	200	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	NA	219	Saccade	200	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	NA	219	Saccade	200	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	NA	219	Saccade	200	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	NA	219	Saccade	200	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	NA	219	Saccade	200	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	NA	219	Saccade	200	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	NA	219	Saccade	200	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	NA	NA	Unclassified	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	NA	220	Saccade	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	132	NA	Fixation	83	392	462	12.13	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Keshav	job0	132	NA	Fixation	83	392	462	12.13	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Keshav	job0	132	NA	Fixation	83	392	462	12.13	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Keshav	job0	132	NA	Fixation	83	392	462	12.13	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Keshav	job0	132	NA	Fixation	83	392	462	12.13	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Keshav	job0	NA	221	Saccade	33	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	NA	221	Saccade	33	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	133	NA	Fixation	117	433	324	2.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	133	NA	Fixation	117	433	324	2.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	133	NA	Fixation	117	433	324	2.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	133	NA	Fixation	117	433	324	2.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	133	NA	Fixation	117	433	324	2.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	133	NA	Fixation	117	433	324	2.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	133	NA	Fixation	117	433	324	2.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	NA	222	Saccade	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	134	NA	Fixation	50	427	362	6.48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	134	NA	Fixation	50	427	362	6.48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	134	NA	Fixation	50	427	362	6.48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	NA	223	Saccade	117	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	NA	223	Saccade	117	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	NA	223	Saccade	117	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	NA	223	Saccade	117	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	NA	223	Saccade	117	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	NA	223	Saccade	117	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	NA	223	Saccade	117	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	NA	NA	Unclassified	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	NA	224	Saccade	117	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	NA	224	Saccade	117	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	NA	224	Saccade	117	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	NA	224	Saccade	117	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	NA	224	Saccade	117	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	NA	224	Saccade	117	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	NA	224	Saccade	117	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	135	NA	Fixation	83	401	460	4.06	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Keshav	job0	135	NA	Fixation	83	401	460	4.06	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Keshav	job0	135	NA	Fixation	83	401	460	4.06	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Keshav	job0	135	NA	Fixation	83	401	460	4.06	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Keshav	job0	135	NA	Fixation	83	401	460	4.06	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Keshav	job0	NA	225	Saccade	83	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	NA	225	Saccade	83	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	NA	225	Saccade	83	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	NA	225	Saccade	83	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	NA	225	Saccade	83	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	136	NA	Fixation	33	148	232	2.73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	136	NA	Fixation	33	148	232	2.73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	NA	226	Saccade	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	NA	NA	Unclassified	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	NA	227	Saccade	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	137	NA	Fixation	283	146	240	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	137	NA	Fixation	283	146	240	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	137	NA	Fixation	283	146	240	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	137	NA	Fixation	283	146	240	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	137	NA	Fixation	283	146	240	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	137	NA	Fixation	283	146	240	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	137	NA	Fixation	283	146	240	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	137	NA	Fixation	283	146	240	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	137	NA	Fixation	283	146	240	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	137	NA	Fixation	283	146	240	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	137	NA	Fixation	283	146	240	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	137	NA	Fixation	283	146	240	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	137	NA	Fixation	283	146	240	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	137	NA	Fixation	283	146	240	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	137	NA	Fixation	283	146	240	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	137	NA	Fixation	283	146	240	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	137	NA	Fixation	283	146	240	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	NA	228	Saccade	67	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	NA	228	Saccade	67	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	NA	228	Saccade	67	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	NA	228	Saccade	67	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	138	NA	Fixation	133	396	472	1.47	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Keshav	job0	138	NA	Fixation	133	396	472	1.47	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Keshav	job0	138	NA	Fixation	133	396	472	1.47	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Keshav	job0	138	NA	Fixation	133	396	472	1.47	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Keshav	job0	138	NA	Fixation	133	396	472	1.47	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Keshav	job0	138	NA	Fixation	133	396	472	1.47	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Keshav	job0	138	NA	Fixation	133	396	472	1.47	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Keshav	job0	138	NA	Fixation	133	396	472	1.47	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Keshav	job0	NA	229	Saccade	33	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	NA	229	Saccade	33	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	139	NA	Fixation	33	400	496	0.45	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Keshav	job0	139	NA	Fixation	33	400	496	0.45	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Keshav	job0	NA	230	Saccade	83	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	NA	230	Saccade	83	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	NA	230	Saccade	83	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	NA	230	Saccade	83	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	NA	230	Saccade	83	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	140	NA	Fixation	83	412	357	4.86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	140	NA	Fixation	83	412	357	4.86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	140	NA	Fixation	83	412	357	4.86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	140	NA	Fixation	83	412	357	4.86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	140	NA	Fixation	83	412	357	4.86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	NA	231	Saccade	33	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	NA	231	Saccade	33	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	141	NA	Fixation	33	418	389	5.49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	141	NA	Fixation	33	418	389	5.49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	NA	232	Saccade	33	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	NA	232	Saccade	33	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	142	NA	Fixation	50	427	351	1.18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	142	NA	Fixation	50	427	351	1.18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	142	NA	Fixation	50	427	351	1.18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	NA	233	Saccade	50	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	NA	233	Saccade	50	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	NA	233	Saccade	50	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	143	NA	Fixation	117	443	254	0.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	143	NA	Fixation	117	443	254	0.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	143	NA	Fixation	117	443	254	0.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	143	NA	Fixation	117	443	254	0.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	143	NA	Fixation	117	443	254	0.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	143	NA	Fixation	117	443	254	0.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	143	NA	Fixation	117	443	254	0.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	NA	234	Saccade	117	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	NA	234	Saccade	117	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	NA	234	Saccade	117	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	NA	234	Saccade	117	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	NA	234	Saccade	117	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	NA	234	Saccade	117	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	NA	234	Saccade	117	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	144	NA	Fixation	117	420	106	1.01	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Keshav	job0	144	NA	Fixation	117	420	106	1.01	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Keshav	job0	144	NA	Fixation	117	420	106	1.01	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Keshav	job0	144	NA	Fixation	117	420	106	1.01	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Keshav	job0	144	NA	Fixation	117	420	106	1.01	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Keshav	job0	144	NA	Fixation	117	420	106	1.01	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Keshav	job0	144	NA	Fixation	117	420	106	1.01	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Keshav	job0	NA	235	Saccade	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	NA	NA	Unclassified	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	NA	236	Saccade	67	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	NA	236	Saccade	67	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keshav	job0	NA	236	Saccade	67	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
