ParticipantName	MediaName	FixationIndex	SaccadeIndex	GazeEventType	GazeEventDuration	FixationPointX..MCSpx.	FixationPointY..MCSpx.	SaccadicAmplitude	AOI.color.key.Hit	AOI.R.1.Hit	AOI.R.2...leak.Hit	AOI.R.3.Hit	AOI.R.4.Hit	AOI.I.1.Hit	AOI.I.2.Hit	AOI.I.3...sen_leak.Hit	AOI.S.1.Hit	AOI.S.2.Hit	AOI.S.3...leak.Hit	AOI.leak.Hit
Takanori	inc0	246	NA	Fixation	117	622	109	8.41	0	0	0	0	1	0	0	0	0	0	0	0
Takanori	inc0	246	NA	Fixation	117	622	109	8.41	0	0	0	0	1	0	0	0	0	0	0	0
Takanori	inc0	246	NA	Fixation	117	622	109	8.41	0	0	0	0	1	0	0	0	0	0	0	0
Takanori	inc0	246	NA	Fixation	117	622	109	8.41	0	0	0	0	1	0	0	0	0	0	0	0
Takanori	inc0	246	NA	Fixation	117	622	109	8.41	0	0	0	0	1	0	0	0	0	0	0	0
Takanori	inc0	246	NA	Fixation	117	622	109	8.41	0	0	0	0	1	0	0	0	0	0	0	0
Takanori	inc0	246	NA	Fixation	117	622	109	8.41	0	0	0	0	1	0	0	0	0	0	0	0
Takanori	inc0	NA	356	Saccade	33	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	356	Saccade	33	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	247	NA	Fixation	167	571	71	1.69	0	0	0	0	1	0	0	0	0	0	0	0
Takanori	inc0	247	NA	Fixation	167	571	71	1.69	0	0	0	0	1	0	0	0	0	0	0	0
Takanori	inc0	247	NA	Fixation	167	571	71	1.69	0	0	0	0	1	0	0	0	0	0	0	0
Takanori	inc0	247	NA	Fixation	167	571	71	1.69	0	0	0	0	1	0	0	0	0	0	0	0
Takanori	inc0	247	NA	Fixation	167	571	71	1.69	0	0	0	0	1	0	0	0	0	0	0	0
Takanori	inc0	247	NA	Fixation	167	571	71	1.69	0	0	0	0	1	0	0	0	0	0	0	0
Takanori	inc0	247	NA	Fixation	167	571	71	1.69	0	0	0	0	1	0	0	0	0	0	0	0
Takanori	inc0	247	NA	Fixation	167	571	71	1.69	0	0	0	0	1	0	0	0	0	0	0	0
Takanori	inc0	247	NA	Fixation	167	571	71	1.69	0	0	0	0	1	0	0	0	0	0	0	0
Takanori	inc0	247	NA	Fixation	167	571	71	1.69	0	0	0	0	1	0	0	0	0	0	0	0
Takanori	inc0	NA	357	Saccade	67	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	357	Saccade	67	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	357	Saccade	67	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	357	Saccade	67	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	248	NA	Fixation	317	755	423	0.76	0	0	0	0	0	0	0	0	1	0	0	0
Takanori	inc0	248	NA	Fixation	317	755	423	0.76	0	0	0	0	0	0	0	0	1	0	0	0
Takanori	inc0	248	NA	Fixation	317	755	423	0.76	0	0	0	0	0	0	0	0	1	0	0	0
Takanori	inc0	248	NA	Fixation	317	755	423	0.76	0	0	0	0	0	0	0	0	1	0	0	0
Takanori	inc0	248	NA	Fixation	317	755	423	0.76	0	0	0	0	0	0	0	0	1	0	0	0
Takanori	inc0	248	NA	Fixation	317	755	423	0.76	0	0	0	0	0	0	0	0	1	0	0	0
Takanori	inc0	248	NA	Fixation	317	755	423	0.76	0	0	0	0	0	0	0	0	1	0	0	0
Takanori	inc0	248	NA	Fixation	317	755	423	0.76	0	0	0	0	0	0	0	0	1	0	0	0
Takanori	inc0	248	NA	Fixation	317	755	423	0.76	0	0	0	0	0	0	0	0	1	0	0	0
Takanori	inc0	248	NA	Fixation	317	755	423	0.76	0	0	0	0	0	0	0	0	1	0	0	0
Takanori	inc0	248	NA	Fixation	317	755	423	0.76	0	0	0	0	0	0	0	0	1	0	0	0
Takanori	inc0	248	NA	Fixation	317	755	423	0.76	0	0	0	0	0	0	0	0	1	0	0	0
Takanori	inc0	248	NA	Fixation	317	755	423	0.76	0	0	0	0	0	0	0	0	1	0	0	0
Takanori	inc0	248	NA	Fixation	317	755	423	0.76	0	0	0	0	0	0	0	0	1	0	0	0
Takanori	inc0	248	NA	Fixation	317	755	423	0.76	0	0	0	0	0	0	0	0	1	0	0	0
Takanori	inc0	248	NA	Fixation	317	755	423	0.76	0	0	0	0	0	0	0	0	1	0	0	0
Takanori	inc0	248	NA	Fixation	317	755	423	0.76	0	0	0	0	0	0	0	0	1	0	0	0
Takanori	inc0	248	NA	Fixation	317	755	423	0.76	0	0	0	0	0	0	0	0	1	0	0	0
Takanori	inc0	248	NA	Fixation	317	755	423	0.76	0	0	0	0	0	0	0	0	1	0	0	0
Takanori	inc0	NA	358	Saccade	33	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	358	Saccade	33	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	249	NA	Fixation	117	752	458	1.33	0	0	0	0	0	0	0	0	1	0	0	0
Takanori	inc0	249	NA	Fixation	117	752	458	1.33	0	0	0	0	0	0	0	0	1	0	0	0
Takanori	inc0	249	NA	Fixation	117	752	458	1.33	0	0	0	0	0	0	0	0	1	0	0	0
Takanori	inc0	249	NA	Fixation	117	752	458	1.33	0	0	0	0	0	0	0	0	1	0	0	0
Takanori	inc0	249	NA	Fixation	117	752	458	1.33	0	0	0	0	0	0	0	0	1	0	0	0
Takanori	inc0	249	NA	Fixation	117	752	458	1.33	0	0	0	0	0	0	0	0	1	0	0	0
Takanori	inc0	249	NA	Fixation	117	752	458	1.33	0	0	0	0	0	0	0	0	1	0	0	0
Takanori	inc0	NA	359	Saccade	133	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	359	Saccade	133	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	359	Saccade	133	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	359	Saccade	133	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	359	Saccade	133	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	359	Saccade	133	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	359	Saccade	133	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	359	Saccade	133	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	NA	Unclassified	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	360	Saccade	150	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	360	Saccade	150	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	360	Saccade	150	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	360	Saccade	150	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	360	Saccade	150	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	360	Saccade	150	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	360	Saccade	150	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	360	Saccade	150	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	360	Saccade	150	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	NA	Unclassified	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	361	Saccade	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	250	NA	Fixation	50	439	286	0.34	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	250	NA	Fixation	50	439	286	0.34	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	250	NA	Fixation	50	439	286	0.34	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	362	Saccade	50	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	362	Saccade	50	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	362	Saccade	50	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	251	NA	Fixation	117	596	88	10.16	0	0	0	0	1	0	0	0	0	0	0	0
Takanori	inc0	251	NA	Fixation	117	596	88	10.16	0	0	0	0	1	0	0	0	0	0	0	0
Takanori	inc0	251	NA	Fixation	117	596	88	10.16	0	0	0	0	1	0	0	0	0	0	0	0
Takanori	inc0	251	NA	Fixation	117	596	88	10.16	0	0	0	0	1	0	0	0	0	0	0	0
Takanori	inc0	251	NA	Fixation	117	596	88	10.16	0	0	0	0	1	0	0	0	0	0	0	0
Takanori	inc0	251	NA	Fixation	117	596	88	10.16	0	0	0	0	1	0	0	0	0	0	0	0
Takanori	inc0	251	NA	Fixation	117	596	88	10.16	0	0	0	0	1	0	0	0	0	0	0	0
Takanori	inc0	NA	363	Saccade	83	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	363	Saccade	83	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	363	Saccade	83	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	363	Saccade	83	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	363	Saccade	83	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	252	NA	Fixation	200	758	474	3.25	0	0	0	0	0	0	0	0	1	0	0	0
Takanori	inc0	252	NA	Fixation	200	758	474	3.25	0	0	0	0	0	0	0	0	1	0	0	0
Takanori	inc0	252	NA	Fixation	200	758	474	3.25	0	0	0	0	0	0	0	0	1	0	0	0
Takanori	inc0	252	NA	Fixation	200	758	474	3.25	0	0	0	0	0	0	0	0	1	0	0	0
Takanori	inc0	252	NA	Fixation	200	758	474	3.25	0	0	0	0	0	0	0	0	1	0	0	0
Takanori	inc0	252	NA	Fixation	200	758	474	3.25	0	0	0	0	0	0	0	0	1	0	0	0
Takanori	inc0	252	NA	Fixation	200	758	474	3.25	0	0	0	0	0	0	0	0	1	0	0	0
Takanori	inc0	252	NA	Fixation	200	758	474	3.25	0	0	0	0	0	0	0	0	1	0	0	0
Takanori	inc0	252	NA	Fixation	200	758	474	3.25	0	0	0	0	0	0	0	0	1	0	0	0
Takanori	inc0	252	NA	Fixation	200	758	474	3.25	0	0	0	0	0	0	0	0	1	0	0	0
Takanori	inc0	252	NA	Fixation	200	758	474	3.25	0	0	0	0	0	0	0	0	1	0	0	0
Takanori	inc0	252	NA	Fixation	200	758	474	3.25	0	0	0	0	0	0	0	0	1	0	0	0
Takanori	inc0	NA	364	Saccade	167	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	364	Saccade	167	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	364	Saccade	167	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	364	Saccade	167	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	364	Saccade	167	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	364	Saccade	167	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	364	Saccade	167	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	364	Saccade	167	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	364	Saccade	167	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	364	Saccade	167	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	NA	Unclassified	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	365	Saccade	50	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	365	Saccade	50	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	365	Saccade	50	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	253	NA	Fixation	117	804	278	2.07	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	253	NA	Fixation	117	804	278	2.07	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	253	NA	Fixation	117	804	278	2.07	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	253	NA	Fixation	117	804	278	2.07	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	253	NA	Fixation	117	804	278	2.07	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	253	NA	Fixation	117	804	278	2.07	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	253	NA	Fixation	117	804	278	2.07	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	366	Saccade	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	254	NA	Fixation	117	770	254	6	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	254	NA	Fixation	117	770	254	6	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	254	NA	Fixation	117	770	254	6	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	254	NA	Fixation	117	770	254	6	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	254	NA	Fixation	117	770	254	6	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	254	NA	Fixation	117	770	254	6	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	254	NA	Fixation	117	770	254	6	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	NA	Unclassified	100	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	NA	Unclassified	100	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	NA	Unclassified	100	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	NA	Unclassified	100	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	NA	Unclassified	100	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	NA	Unclassified	100	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	NA	Unclassified	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	367	Saccade	50	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	367	Saccade	50	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	367	Saccade	50	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	255	NA	Fixation	184	755	249	2.35	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	255	NA	Fixation	184	755	249	2.35	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	255	NA	Fixation	184	755	249	2.35	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	255	NA	Fixation	184	755	249	2.35	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	255	NA	Fixation	184	755	249	2.35	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	255	NA	Fixation	184	755	249	2.35	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	255	NA	Fixation	184	755	249	2.35	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	255	NA	Fixation	184	755	249	2.35	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	255	NA	Fixation	184	755	249	2.35	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	255	NA	Fixation	184	755	249	2.35	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	255	NA	Fixation	184	755	249	2.35	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	368	Saccade	67	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	368	Saccade	67	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	368	Saccade	67	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	368	Saccade	67	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	NA	Unclassified	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	369	Saccade	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	256	NA	Fixation	50	932	432	12.92	0	0	0	0	0	1	0	0	0	0	0	0
Takanori	inc0	256	NA	Fixation	50	932	432	12.92	0	0	0	0	0	1	0	0	0	0	0	0
Takanori	inc0	256	NA	Fixation	50	932	432	12.92	0	0	0	0	0	1	0	0	0	0	0	0
Takanori	inc0	NA	370	Saccade	67	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	370	Saccade	67	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	370	Saccade	67	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	370	Saccade	67	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	NA	Unclassified	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	371	Saccade	67	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	371	Saccade	67	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	371	Saccade	67	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	371	Saccade	67	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	257	NA	Fixation	50	494	348	7.43	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	257	NA	Fixation	50	494	348	7.43	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	257	NA	Fixation	50	494	348	7.43	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	372	Saccade	183	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	372	Saccade	183	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	372	Saccade	183	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	372	Saccade	183	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	372	Saccade	183	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	372	Saccade	183	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	372	Saccade	183	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	372	Saccade	183	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	372	Saccade	183	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	372	Saccade	183	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	372	Saccade	183	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	258	NA	Fixation	300	422	316	29.28	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	258	NA	Fixation	300	422	316	29.28	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	258	NA	Fixation	300	422	316	29.28	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	258	NA	Fixation	300	422	316	29.28	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	258	NA	Fixation	300	422	316	29.28	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	258	NA	Fixation	300	422	316	29.28	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	258	NA	Fixation	300	422	316	29.28	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	258	NA	Fixation	300	422	316	29.28	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	258	NA	Fixation	300	422	316	29.28	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	258	NA	Fixation	300	422	316	29.28	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	258	NA	Fixation	300	422	316	29.28	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	258	NA	Fixation	300	422	316	29.28	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	258	NA	Fixation	300	422	316	29.28	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	258	NA	Fixation	300	422	316	29.28	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	258	NA	Fixation	300	422	316	29.28	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	258	NA	Fixation	300	422	316	29.28	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	258	NA	Fixation	300	422	316	29.28	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	258	NA	Fixation	300	422	316	29.28	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	373	Saccade	100	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	373	Saccade	100	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	373	Saccade	100	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	373	Saccade	100	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	373	Saccade	100	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	373	Saccade	100	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	259	NA	Fixation	100	429	314	0.9	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	259	NA	Fixation	100	429	314	0.9	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	259	NA	Fixation	100	429	314	0.9	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	259	NA	Fixation	100	429	314	0.9	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	259	NA	Fixation	100	429	314	0.9	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	259	NA	Fixation	100	429	314	0.9	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	374	Saccade	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	NA	Unclassified	100	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	NA	Unclassified	100	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	NA	Unclassified	100	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	NA	Unclassified	100	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	NA	Unclassified	100	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	NA	Unclassified	100	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	NA	Unclassified	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	375	Saccade	50	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	375	Saccade	50	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	375	Saccade	50	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	260	NA	Fixation	187	449	305	1.89	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	260	NA	Fixation	187	449	305	1.89	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	260	NA	Fixation	187	449	305	1.89	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	260	NA	Fixation	187	449	305	1.89	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	260	NA	Fixation	187	449	305	1.89	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	260	NA	Fixation	187	449	305	1.89	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	260	NA	Fixation	187	449	305	1.89	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	260	NA	Fixation	187	449	305	1.89	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	260	NA	Fixation	187	449	305	1.89	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	260	NA	Fixation	187	449	305	1.89	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	260	NA	Fixation	187	449	305	1.89	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	376	Saccade	83	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	376	Saccade	83	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	376	Saccade	83	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	376	Saccade	83	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	376	Saccade	83	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	261	NA	Fixation	33	418	422	0.71	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	261	NA	Fixation	33	418	422	0.71	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	377	Saccade	117	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	377	Saccade	117	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	377	Saccade	117	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	377	Saccade	117	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	377	Saccade	117	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	377	Saccade	117	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	377	Saccade	117	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	NA	Unclassified	83	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	NA	Unclassified	83	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	NA	Unclassified	83	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	NA	Unclassified	83	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	NA	Unclassified	83	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	NA	Unclassified	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	378	Saccade	67	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
