ParticipantName	MediaName	FixationIndex	SaccadeIndex	GazeEventType	GazeEventDuration	FixationPointX..MCSpx.	FixationPointY..MCSpx.	SaccadicAmplitude	AOI.color.key.Hit	AOI.H.1...leak.Hit	AOI.H.2.Hit	AOI.H.3.Hit	AOI.H.4.Hit	AOI.W.1...leak.Hit	AOI.W.2.Hit	AOI.W.3.Hit	AOI.W.4.Hit	AOI.W.5.Hit	AOI.D.Hit	AOI.D.2.Hit	AOI.D.3.Hit	AOI.D.4...sen_leak.Hit	AOI.leak.Hit
Shenyu	dis6	NA	447	Saccade	333	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	447	Saccade	333	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	447	Saccade	333	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	447	Saccade	333	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	447	Saccade	333	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	447	Saccade	333	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	447	Saccade	333	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	447	Saccade	333	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	447	Saccade	333	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	NA	Unclassified	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	448	Saccade	617	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	448	Saccade	617	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	448	Saccade	617	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	448	Saccade	617	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	448	Saccade	617	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	448	Saccade	617	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	448	Saccade	617	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	448	Saccade	617	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	448	Saccade	617	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	448	Saccade	617	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	448	Saccade	617	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	448	Saccade	617	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	448	Saccade	617	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	448	Saccade	617	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	448	Saccade	617	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	448	Saccade	617	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	448	Saccade	617	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	448	Saccade	617	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	448	Saccade	617	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	448	Saccade	617	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	448	Saccade	617	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	448	Saccade	617	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	448	Saccade	617	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	448	Saccade	617	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	448	Saccade	617	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	448	Saccade	617	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	448	Saccade	617	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	448	Saccade	617	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	448	Saccade	617	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	448	Saccade	617	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	448	Saccade	617	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	448	Saccade	617	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	448	Saccade	617	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	448	Saccade	617	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	448	Saccade	617	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	448	Saccade	617	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	448	Saccade	617	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	159	NA	Fixation	33	994	634	7.62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	159	NA	Fixation	33	994	634	7.62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	449	Saccade	700	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	449	Saccade	700	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	449	Saccade	700	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	449	Saccade	700	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	449	Saccade	700	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	449	Saccade	700	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	449	Saccade	700	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	449	Saccade	700	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	449	Saccade	700	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	449	Saccade	700	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	449	Saccade	700	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	449	Saccade	700	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	449	Saccade	700	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	449	Saccade	700	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	449	Saccade	700	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	449	Saccade	700	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	449	Saccade	700	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	449	Saccade	700	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	449	Saccade	700	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	449	Saccade	700	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	449	Saccade	700	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	449	Saccade	700	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	449	Saccade	700	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	449	Saccade	700	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	449	Saccade	700	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	449	Saccade	700	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	449	Saccade	700	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	449	Saccade	700	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	449	Saccade	700	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	449	Saccade	700	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	449	Saccade	700	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	449	Saccade	700	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	449	Saccade	700	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	449	Saccade	700	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	449	Saccade	700	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	449	Saccade	700	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	449	Saccade	700	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	449	Saccade	700	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	449	Saccade	700	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	449	Saccade	700	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	449	Saccade	700	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	449	Saccade	700	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	NA	Unclassified	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	450	Saccade	533	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	450	Saccade	533	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	450	Saccade	533	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	450	Saccade	533	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	450	Saccade	533	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	450	Saccade	533	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	450	Saccade	533	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	450	Saccade	533	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	450	Saccade	533	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	450	Saccade	533	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	450	Saccade	533	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	450	Saccade	533	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	450	Saccade	533	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	450	Saccade	533	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	450	Saccade	533	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	450	Saccade	533	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	450	Saccade	533	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	450	Saccade	533	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	450	Saccade	533	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	450	Saccade	533	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	450	Saccade	533	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	450	Saccade	533	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	450	Saccade	533	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	450	Saccade	533	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	450	Saccade	533	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	450	Saccade	533	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	450	Saccade	533	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	450	Saccade	533	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	450	Saccade	533	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	450	Saccade	533	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	450	Saccade	533	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	450	Saccade	533	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	NA	Unclassified	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	451	Saccade	100	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	451	Saccade	100	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	451	Saccade	100	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	451	Saccade	100	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	451	Saccade	100	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	451	Saccade	100	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	NA	Unclassified	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	452	Saccade	483	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	452	Saccade	483	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	452	Saccade	483	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	452	Saccade	483	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	452	Saccade	483	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	452	Saccade	483	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	452	Saccade	483	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	452	Saccade	483	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	452	Saccade	483	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	452	Saccade	483	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	452	Saccade	483	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	452	Saccade	483	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	452	Saccade	483	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	452	Saccade	483	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	452	Saccade	483	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	452	Saccade	483	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	452	Saccade	483	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	452	Saccade	483	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	452	Saccade	483	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	452	Saccade	483	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	452	Saccade	483	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	452	Saccade	483	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	452	Saccade	483	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	452	Saccade	483	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	452	Saccade	483	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	452	Saccade	483	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	452	Saccade	483	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	452	Saccade	483	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	452	Saccade	483	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	NA	Unclassified	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	453	Saccade	233	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	453	Saccade	233	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	453	Saccade	233	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	453	Saccade	233	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	453	Saccade	233	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	453	Saccade	233	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	453	Saccade	233	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	453	Saccade	233	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	453	Saccade	233	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	453	Saccade	233	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	453	Saccade	233	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	453	Saccade	233	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	453	Saccade	233	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	453	Saccade	233	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	160	NA	Fixation	150	1105	570	3.29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	160	NA	Fixation	150	1105	570	3.29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	160	NA	Fixation	150	1105	570	3.29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	160	NA	Fixation	150	1105	570	3.29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	160	NA	Fixation	150	1105	570	3.29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	160	NA	Fixation	150	1105	570	3.29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	160	NA	Fixation	150	1105	570	3.29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	160	NA	Fixation	150	1105	570	3.29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	160	NA	Fixation	150	1105	570	3.29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	454	Saccade	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	NA	Unclassified	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	455	Saccade	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	NA	Unclassified	368	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	NA	Unclassified	368	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	NA	Unclassified	368	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	NA	Unclassified	368	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	NA	Unclassified	368	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	NA	Unclassified	368	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	NA	Unclassified	368	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	NA	Unclassified	368	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	NA	Unclassified	368	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	NA	Unclassified	368	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	NA	Unclassified	368	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	NA	Unclassified	368	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	NA	Unclassified	368	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	NA	Unclassified	368	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	NA	Unclassified	368	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	NA	Unclassified	368	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	NA	Unclassified	368	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	NA	Unclassified	368	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	NA	Unclassified	368	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	NA	Unclassified	368	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	NA	Unclassified	368	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	NA	Unclassified	368	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	NA	Unclassified	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	456	Saccade	34	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	456	Saccade	34	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	161	NA	Fixation	34	1110	616	1.16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	161	NA	Fixation	34	1110	616	1.16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	457	Saccade	470	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	457	Saccade	470	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	457	Saccade	470	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	457	Saccade	470	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	457	Saccade	470	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	457	Saccade	470	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	457	Saccade	470	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	457	Saccade	470	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shenyu	dis6	NA	457	Saccade	470	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
