ParticipantName	MediaName	FixationIndex	SaccadeIndex	GazeEventType	GazeEventDuration	FixationPointX..MCSpx.	FixationPointY..MCSpx.	SaccadicAmplitude	AOI.color.key.Hit	AOI.H.1...leak.Hit	AOI.H.2.Hit	AOI.H.3.Hit	AOI.H.4.Hit	AOI.W.1...leak.Hit	AOI.W.2.Hit	AOI.W.3.Hit	AOI.W.4.Hit	AOI.W.5.Hit	AOI.D.1.Hit	AOI.D.2.Hit	AOI.D.3.Hit	AOI.D.4...sen_leak.Hit	AOI.leak.Hit
Chris_Ye	dis0	NA	474	Saccade	67	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Chris_Ye	dis0	NA	NA	Unclassified	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Chris_Ye	dis0	NA	475	Saccade	133	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Chris_Ye	dis0	NA	475	Saccade	133	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Chris_Ye	dis0	NA	475	Saccade	133	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Chris_Ye	dis0	NA	475	Saccade	133	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Chris_Ye	dis0	NA	475	Saccade	133	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Chris_Ye	dis0	NA	475	Saccade	133	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Chris_Ye	dis0	NA	475	Saccade	133	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Chris_Ye	dis0	NA	475	Saccade	133	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Chris_Ye	dis0	374	NA	Fixation	83	1223	540	12.82	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Chris_Ye	dis0	374	NA	Fixation	83	1223	540	12.82	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Chris_Ye	dis0	374	NA	Fixation	83	1223	540	12.82	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Chris_Ye	dis0	374	NA	Fixation	83	1223	540	12.82	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Chris_Ye	dis0	374	NA	Fixation	83	1223	540	12.82	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Chris_Ye	dis0	NA	476	Saccade	100	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Chris_Ye	dis0	NA	476	Saccade	100	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Chris_Ye	dis0	NA	476	Saccade	100	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Chris_Ye	dis0	NA	476	Saccade	100	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Chris_Ye	dis0	NA	476	Saccade	100	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Chris_Ye	dis0	NA	476	Saccade	100	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Chris_Ye	dis0	375	NA	Fixation	383	1243	544	0.46	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Chris_Ye	dis0	375	NA	Fixation	383	1243	544	0.46	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Chris_Ye	dis0	375	NA	Fixation	383	1243	544	0.46	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Chris_Ye	dis0	375	NA	Fixation	383	1243	544	0.46	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Chris_Ye	dis0	375	NA	Fixation	383	1243	544	0.46	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Chris_Ye	dis0	375	NA	Fixation	383	1243	544	0.46	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Chris_Ye	dis0	375	NA	Fixation	383	1243	544	0.46	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Chris_Ye	dis0	375	NA	Fixation	383	1243	544	0.46	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Chris_Ye	dis0	375	NA	Fixation	383	1243	544	0.46	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Chris_Ye	dis0	375	NA	Fixation	383	1243	544	0.46	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Chris_Ye	dis0	375	NA	Fixation	383	1243	544	0.46	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Chris_Ye	dis0	375	NA	Fixation	383	1243	544	0.46	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Chris_Ye	dis0	375	NA	Fixation	383	1243	544	0.46	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Chris_Ye	dis0	375	NA	Fixation	383	1243	544	0.46	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Annie	dis0	1	NA	Fixation	2050	1567	956	10.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	dis0	1	NA	Fixation	2050	1567	956	10.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	dis0	1	NA	Fixation	2050	1567	956	10.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	dis0	1	NA	Fixation	2050	1567	956	10.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	dis0	1	NA	Fixation	2050	1567	956	10.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	dis0	1	NA	Fixation	2050	1567	956	10.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	dis0	1	NA	Fixation	2050	1567	956	10.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	dis0	1	NA	Fixation	2050	1567	956	10.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	dis0	1	NA	Fixation	2050	1567	956	10.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	dis0	1	NA	Fixation	2050	1567	956	10.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	dis0	1	NA	Fixation	2050	1567	956	10.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	dis0	1	NA	Fixation	2050	1567	956	10.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	dis0	1	NA	Fixation	2050	1567	956	10.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	dis0	NA	1	Saccade	67	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	dis0	NA	1	Saccade	67	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	dis0	NA	1	Saccade	67	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	dis0	NA	1	Saccade	67	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	dis0	2	NA	Fixation	217	799	455	6.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	dis0	2	NA	Fixation	217	799	455	6.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	dis0	2	NA	Fixation	217	799	455	6.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	dis0	2	NA	Fixation	217	799	455	6.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	dis0	2	NA	Fixation	217	799	455	6.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	dis0	2	NA	Fixation	217	799	455	6.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	dis0	2	NA	Fixation	217	799	455	6.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	dis0	2	NA	Fixation	217	799	455	6.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	dis0	2	NA	Fixation	217	799	455	6.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	dis0	2	NA	Fixation	217	799	455	6.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	dis0	2	NA	Fixation	217	799	455	6.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	dis0	2	NA	Fixation	217	799	455	6.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	dis0	2	NA	Fixation	217	799	455	6.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	dis0	NA	2	Saccade	67	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	dis0	NA	2	Saccade	67	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	dis0	NA	2	Saccade	67	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	dis0	NA	2	Saccade	67	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	dis0	3	NA	Fixation	200	1264	264	5.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	dis0	3	NA	Fixation	200	1264	264	5.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	dis0	3	NA	Fixation	200	1264	264	5.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	dis0	3	NA	Fixation	200	1264	264	5.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	dis0	3	NA	Fixation	200	1264	264	5.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	dis0	3	NA	Fixation	200	1264	264	5.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	dis0	3	NA	Fixation	200	1264	264	5.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	dis0	3	NA	Fixation	200	1264	264	5.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	dis0	3	NA	Fixation	200	1264	264	5.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	dis0	3	NA	Fixation	200	1264	264	5.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	dis0	3	NA	Fixation	200	1264	264	5.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	dis0	3	NA	Fixation	200	1264	264	5.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	dis0	NA	3	Saccade	67	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	dis0	NA	3	Saccade	67	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	dis0	NA	3	Saccade	67	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	dis0	NA	3	Saccade	67	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	dis0	4	NA	Fixation	150	1090	521	4.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Annie	dis0	4	NA	Fixation	150	1090	521	4.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Annie	dis0	4	NA	Fixation	150	1090	521	4.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Annie	dis0	4	NA	Fixation	150	1090	521	4.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Annie	dis0	4	NA	Fixation	150	1090	521	4.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Annie	dis0	4	NA	Fixation	150	1090	521	4.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Annie	dis0	4	NA	Fixation	150	1090	521	4.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Annie	dis0	4	NA	Fixation	150	1090	521	4.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Annie	dis0	4	NA	Fixation	150	1090	521	4.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Annie	dis0	NA	4	Saccade	67	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	dis0	NA	4	Saccade	67	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	dis0	NA	4	Saccade	67	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	dis0	NA	4	Saccade	67	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	dis0	5	NA	Fixation	183	814	576	2.33	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	dis0	5	NA	Fixation	183	814	576	2.33	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	dis0	5	NA	Fixation	183	814	576	2.33	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	dis0	5	NA	Fixation	183	814	576	2.33	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	dis0	5	NA	Fixation	183	814	576	2.33	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	dis0	5	NA	Fixation	183	814	576	2.33	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	dis0	5	NA	Fixation	183	814	576	2.33	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	dis0	5	NA	Fixation	183	814	576	2.33	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	dis0	5	NA	Fixation	183	814	576	2.33	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	dis0	5	NA	Fixation	183	814	576	2.33	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	dis0	5	NA	Fixation	183	814	576	2.33	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	dis0	NA	5	Saccade	67	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	dis0	NA	5	Saccade	67	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	dis0	NA	5	Saccade	67	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	dis0	NA	5	Saccade	67	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	dis0	6	NA	Fixation	200	643	680	5.44	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Annie	dis0	6	NA	Fixation	200	643	680	5.44	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Annie	dis0	6	NA	Fixation	200	643	680	5.44	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Annie	dis0	6	NA	Fixation	200	643	680	5.44	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Annie	dis0	6	NA	Fixation	200	643	680	5.44	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Annie	dis0	6	NA	Fixation	200	643	680	5.44	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Annie	dis0	6	NA	Fixation	200	643	680	5.44	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Annie	dis0	6	NA	Fixation	200	643	680	5.44	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Annie	dis0	6	NA	Fixation	200	643	680	5.44	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Annie	dis0	6	NA	Fixation	200	643	680	5.44	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Annie	dis0	6	NA	Fixation	200	643	680	5.44	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Annie	dis0	6	NA	Fixation	200	643	680	5.44	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Annie	dis0	NA	6	Saccade	83	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	dis0	NA	6	Saccade	83	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	dis0	NA	6	Saccade	83	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	dis0	NA	6	Saccade	83	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	dis0	NA	6	Saccade	83	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	dis0	7	NA	Fixation	83	213	130	1.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	dis0	7	NA	Fixation	83	213	130	1.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	dis0	7	NA	Fixation	83	213	130	1.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	dis0	7	NA	Fixation	83	213	130	1.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	dis0	7	NA	Fixation	83	213	130	1.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	dis0	NA	7	Saccade	33	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	dis0	NA	7	Saccade	33	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	dis0	NA	NA	Unclassified	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	dis0	NA	8	Saccade	67	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	dis0	NA	8	Saccade	67	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	dis0	NA	8	Saccade	67	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	dis0	NA	8	Saccade	67	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	dis0	NA	NA	Unclassified	67	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	dis0	NA	NA	Unclassified	67	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	dis0	NA	NA	Unclassified	67	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	dis0	NA	NA	Unclassified	67	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	dis0	NA	NA	Unclassified	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	dis0	NA	9	Saccade	51	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	dis0	NA	9	Saccade	51	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	dis0	NA	9	Saccade	51	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	dis0	8	NA	Fixation	33	NA	NA	0.86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	dis0	8	NA	Fixation	33	NA	NA	0.86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	dis0	NA	10	Saccade	68	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	dis0	NA	10	Saccade	68	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	dis0	NA	10	Saccade	68	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	dis0	NA	10	Saccade	68	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	dis0	9	NA	Fixation	184	356	397	6.99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	dis0	9	NA	Fixation	184	356	397	6.99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	dis0	9	NA	Fixation	184	356	397	6.99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	dis0	9	NA	Fixation	184	356	397	6.99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	dis0	9	NA	Fixation	184	356	397	6.99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	dis0	9	NA	Fixation	184	356	397	6.99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	dis0	9	NA	Fixation	184	356	397	6.99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	dis0	9	NA	Fixation	184	356	397	6.99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	dis0	9	NA	Fixation	184	356	397	6.99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	dis0	9	NA	Fixation	184	356	397	6.99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	dis0	9	NA	Fixation	184	356	397	6.99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	dis0	NA	11	Saccade	100	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	dis0	NA	11	Saccade	100	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	dis0	NA	11	Saccade	100	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	dis0	NA	11	Saccade	100	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	dis0	NA	11	Saccade	100	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	dis0	NA	11	Saccade	100	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	dis0	10	NA	Fixation	83	45	50	8.92	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	dis0	10	NA	Fixation	83	45	50	8.92	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	dis0	10	NA	Fixation	83	45	50	8.92	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	dis0	10	NA	Fixation	83	45	50	8.92	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	dis0	10	NA	Fixation	83	45	50	8.92	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	dis0	NA	12	Saccade	33	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	dis0	NA	12	Saccade	33	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	dis0	11	NA	Fixation	167	48	20	6.13	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	dis0	11	NA	Fixation	167	48	20	6.13	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	dis0	11	NA	Fixation	167	48	20	6.13	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	dis0	11	NA	Fixation	167	48	20	6.13	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	dis0	11	NA	Fixation	167	48	20	6.13	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	dis0	11	NA	Fixation	167	48	20	6.13	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	dis0	11	NA	Fixation	167	48	20	6.13	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	dis0	11	NA	Fixation	167	48	20	6.13	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	dis0	11	NA	Fixation	167	48	20	6.13	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	dis0	11	NA	Fixation	167	48	20	6.13	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	dis0	NA	13	Saccade	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	dis0	NA	NA	Unclassified	117	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	dis0	NA	NA	Unclassified	117	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	dis0	NA	NA	Unclassified	117	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	dis0	NA	NA	Unclassified	117	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	dis0	NA	NA	Unclassified	117	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	dis0	NA	NA	Unclassified	117	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	dis0	NA	NA	Unclassified	117	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	dis0	NA	NA	Unclassified	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	dis0	NA	14	Saccade	33	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	dis0	NA	14	Saccade	33	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	dis0	12	NA	Fixation	183	496	187	8.19	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Annie	dis0	12	NA	Fixation	183	496	187	8.19	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Annie	dis0	12	NA	Fixation	183	496	187	8.19	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Annie	dis0	12	NA	Fixation	183	496	187	8.19	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Annie	dis0	12	NA	Fixation	183	496	187	8.19	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Annie	dis0	12	NA	Fixation	183	496	187	8.19	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Annie	dis0	12	NA	Fixation	183	496	187	8.19	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Annie	dis0	12	NA	Fixation	183	496	187	8.19	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Annie	dis0	12	NA	Fixation	183	496	187	8.19	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Annie	dis0	12	NA	Fixation	183	496	187	8.19	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Annie	dis0	12	NA	Fixation	183	496	187	8.19	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Annie	dis0	NA	15	Saccade	83	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	dis0	NA	15	Saccade	83	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	dis0	NA	15	Saccade	83	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	dis0	NA	15	Saccade	83	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	dis0	NA	15	Saccade	83	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	dis0	13	NA	Fixation	183	297	390	0.42	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Annie	dis0	13	NA	Fixation	183	297	390	0.42	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Annie	dis0	13	NA	Fixation	183	297	390	0.42	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Annie	dis0	13	NA	Fixation	183	297	390	0.42	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Annie	dis0	13	NA	Fixation	183	297	390	0.42	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Annie	dis0	13	NA	Fixation	183	297	390	0.42	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Annie	dis0	13	NA	Fixation	183	297	390	0.42	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Annie	dis0	13	NA	Fixation	183	297	390	0.42	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Annie	dis0	13	NA	Fixation	183	297	390	0.42	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Annie	dis0	13	NA	Fixation	183	297	390	0.42	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Annie	dis0	13	NA	Fixation	183	297	390	0.42	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Annie	dis0	NA	16	Saccade	33	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	dis0	NA	16	Saccade	33	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	dis0	14	NA	Fixation	417	150	675	4.98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
